•ÈÀoperation,sku,upc,item_name,Error Codes,Error Descriptions,Warning Codes,Warning Descriptions,our_price,our_price_UOM,product_type,product_description,brand_name,Webstore Categories,platinum_keywords,RestockDate,are_batteries_included,batteries_required,battery_type_9v,battery_type_a,battery_type_aa,battery_type_aaa,battery_type_c,battery_type_cr123a,battery_type_cr2,battery_type_cr5,battery_type_d,battery_type_lithium_ion,battery_type_lithium_metal,battery_type_p76,battery_type_product_specific,bullet_point,can_be_giftmessaged,can_be_giftwrapped,color_map,color_name,country_of_origin,country_string,cpsia_cautionary_statement,custom_meta_description,custom_number_1,custom_number_2,custom_number_3,custom_number_4,custom_number_5,custom_page_title,custom_text_1,custom_text_10,custom_text_2,custom_text_3,custom_text_4,custom_text_5,custom_text_6,custom_text_7,custom_text_8,custom_text_9,discounted_price,discounted_price_UOM,discounted_price_end_date,discounted_price_start_date,ean,email_me_when_available,external_testing_certification,fulfilled_by_amazon,generic_keywords,hazmat_type,image_main,image_pt01,image_pt02,image_pt03,image_pt04,image_pt05,image_pt06,image_pt07,image_pt08,image_swch,is_discontinued_by_manufacturer,item_classification,item_display_depth,item_display_depth_UOM,item_display_diameter,item_display_diameter_UOM,item_display_height,item_display_height_UOM,item_display_length,item_display_length_UOM,item_display_weight,item_display_weight_UOM,item_display_width,item_display_width_UOM,item_height,item_height_UOM,item_length,item_length_UOM,item_package_quantity,item_type_keyword,item_weight,item_weight_UOM,item_width,item_width_UOM,list_price,list_price_UOM,lithium_battery_packaging,manufacturer,marketplace_search_indexability,marketplaces,material_type,matte_style,max_order_quantity,missing_keyset_reason,model,moisture_needs,number_of_lithium_ion_cells,number_of_lithium_metal_cells,number_of_pieces,occasion,offer_inventory_leadtime,offer_inventory_quantity,offering_condition,offering_condition_note,offering_end_date,offering_start_date,offering_subcondition,package_height,package_height_UOM,package_length,package_length_UOM,package_weight,package_weight_UOM,package_width,package_width_UOM,part_number,pattern_name,po_box_shipping_excluded,product_tax_code,release_date,size_name,specific_uses_keywords,specification_met,style_name,sunlight_exposure,sunset_climate_zone,suppressed_comparison_engine,target_audience_keywords,telling_page_indicator,thesaurus_attribute_keywords,thesaurus_subject_keywords,usda_hardiness_zone,variation_theme_id,volume_capacity_name,warranty_description,website_shipping_weight,website_shipping_weight_UOM
UPDATE,"""359532S""","""788379788698""",MTR PKG SQFL 1/2HP 1PH 50HZ E 240V ALMND,8541,"Error Code: 8541, Marketplace: ; Description: SKU 359532S, ASIN B008HLNWZ4, ('item_name' Merchant: 'MTR PKG SQFL 1/2HP 1PH 50HZ E 240V ALMND' / Amazon: 'Pentair 359532S Almond 1/2 HP Single Phase 50-Hertz 240-Volt Square Flange Motor', 'part_number' Merchant: '359532S' / Amazon: ''). The product_id provided with 359532S corresponds to ASIN B008HLNWZ4, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,202,USD,MISC_OTHER,MTR PKG SQFL 1/2HP 1PH 50HZ E 240V ALMND,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,5,LB,,,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:12Z,New,,,,,,,,,"""359532S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357238S""","""788379804916""",MTR PKG 10HP 3PH 575V C PUMP,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357238S, ASIN B008HLNNPI, ('item_name' Merchant: 'MTR PKG 10HP 3PH 575V C PUMP' / Amazon: 'Pentair 357238S 10 HP 3-Phase Motor Package Replacement C-Series Commercial Pump (Discontinued by Manufacturer)', 'part_number' Merchant: '357238S' / Amazon: ''). The product_id provided with 357238S corresponds to ASIN B008HLNNPI, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,"2,804",USD,MISC_OTHER,MTR PKG 10HP 3PH 575V C PUMP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,15,IN,26,IN,,,115,LB,15,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:11Z,New,,,,,,,,,"""357238S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""62001-1021S""",,MTR PKG P56P2PA100B1 575V,,,,,429,USD,OUTDOOR_LIVING,,Pentair,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,swimming-pool-pump-replacement-parts,,,,,,,,Pentair,,"www.amazon.com,poolspaonline.hostedbyamazon.com,www.allpoolspa.com,www.paragonpoolspa.com",,,,,,,,,,,10,2,New,,,2014-12-17T19:49:20Z,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPDATE,"""62003-2022""","""022315208018""",MTR PKG 1.5HP 115V 2SP,,,,,241,USD,MISC_OTHER,MTR PKG 1.5HP 115V 2SP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,1,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:36Z,New,,,,,,,,,"""62003-2022""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""62003-2021""","""022315208025""",MTR PKG 1HP 115V 2SP,,,,,241,USD,MISC_OTHER,MTR PKG 1HP 115V 2SP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,21,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:36Z,New,,,,,,,,,"""62003-2021""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357294S""","""788379787929""",MTR PKG VFD 3.2KW PMSW BLK,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357294S, ASIN B004VTGYB0, ('item_name' Merchant: 'MTR PKG VFD 3.2KW PMSW BLK' / Amazon: 'Pentair 357294S Black Variable Frequency Drive Motor Replacement Sta-Rite IntelliPro Inground Pool and Spa Pump', 'part_number' Merchant: '357294S' / Amazon: ''). The product_id provided with 357294S corresponds to ASIN B004VTGYB0, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,626,USD,MISC_OTHER,MTR PKG VFD 3.2KW PMSW BLK,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,11.5,IN,22.5,IN,,,24,LB,9.25,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:15Z,New,,,,,,,,,"""357294S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""359527S""",,MTR PKG 2HP 1PH 230V 2SP BLK,,,,,448,USD,OUTDOOR_LIVING,,Pentair,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,swimming-pool-pump-replacement-parts,,,,,,,,Pentair,,"www.amazon.com,poolspaonline.hostedbyamazon.com,www.allpoolspa.com,www.paragonpoolspa.com",,,,,,,,,,,10,2,New,,,2014-12-17T19:54:05Z,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPDATE,"""62003-2076""","""788379762681""",MTR PKG 2HP 220-380V 50,8541,"Error Code: 8541, Marketplace: ; Description: SKU 62003-2076, ASIN B008HM566G, ('item_name' Merchant: 'MTR PKG 2HP 220-380V 50' / Amazon: 'Pentair 62003-2076 2 HP 220-380-Volt 3-Phase Motor Package Replacement, Sta-Rite Max-E-Pro 5P6R6G3-212 Centrifugal Inground Pump', 'part_number' Merchant: '62003-2076' / Amazon: ''). The product_id provided with 62003-2076 corresponds to ASIN B008HM566G, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,474,USD,MISC_OTHER,MTR PKG 2HP 220-380V 50,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,1,LB,,,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:34:56Z,New,,,,,,,,,"""62003-2076""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""62003-2075""","""788379769345""",MTR PKG 2HP 230V 50HZ 1,8541,"Error Code: 8541, Marketplace: ; Description: SKU 62003-2075, ASIN B008HM55OE, ('item_name' Merchant: 'MTR PKG 2HP 230V 50HZ 1' / Amazon: 'Pentair 62003-2075 2 HP 230-Volt Single Phase Motor Package Replacement, Sta-Rite Max-E-Pro 5P6R6G-212 Centrifugal Inground Pump', 'part_number' Merchant: '62003-2075' / Amazon: ''). The product_id provided with 62003-2075 corresponds to ASIN B008HM55OE, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,441,USD,MISC_OTHER,MTR PKG 2HP 230V 50HZ 1,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,10,IN,17,IN,,,30.36,LB,7.5,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:34:56Z,New,,,,,,,,,"""62003-2075""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""62003-2034""","""788379781354""",MTR PKG .5HP 115V 60HZ 1P,8541,"Error Code: 8541, Marketplace: ; Description: SKU 62003-2034, ASIN B008HM54R2, ('item_name' Merchant: 'MTR PKG .5HP 115V 60HZ 1P' / Amazon: 'Pentair 62003-2034 1/2 HP 115-Volt Single Speed Motor Package Replacement Sta-Rite ABG-Series Swimming Pool Pump', 'part_number' Merchant: '62003-2034' / Amazon: ''). The product_id provided with 62003-2034 corresponds to ASIN B008HM54R2, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,160,USD,MISC_OTHER,MTR PKG .5HP 115V 60HZ 1P,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,1,LB,7.75,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:34:54Z,New,,,,,,,,,"""62003-2034""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""62003-2029""","""788379834241""",MTR PKG 0010 115/230 60HZ,,,,,278,USD,MISC_OTHER,MTR PKG 0010 115/230 60HZ,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,1,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-03T19:34:54Z,New,,,,,,,,,"""62003-2029""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""359528S""","""788379788650""",MTR PKG SQFL 3/4HP 1PH 50HZ E 240 120V ALMD,8541,"Error Code: 8541, Marketplace: ; Description: SKU 359528S, ASIN B008HLNUCO, ('item_name' Merchant: 'MTR PKG SQFL 3/4HP 1PH 50HZ E 240 120V ALMD' / Amazon: 'Pentair 359528S Almond 3/4 HP Single Phase 50-Hertz 120-Volt Square Flange Motor', 'part_number' Merchant: '359528S' / Amazon: ''). The product_id provided with 359528S corresponds to ASIN B008HLNUCO, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,202,USD,MISC_OTHER,MTR PKG SQFL 3/4HP 1PH 50HZ E 240 120V ALMD,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,23,LB,,,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:13Z,New,,,,,,,,,"""359528S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""62003-2035""","""788379834258""",MTR PKG .75HP SPL 115V 60,,,,,160,USD,MISC_OTHER,MTR PKG .75HP SPL 115V 60,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,1,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-03T19:34:54Z,New,,,,,,,,,"""62003-2035""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""62003-2084""","""788379834333""",MTR PKG .75HP 115V W/SW,,,,,173,USD,MISC_OTHER,MTR PKG .75HP 115V W/SW,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,1,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-03T19:34:57Z,New,,,,,,,,,"""62003-2084""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""62003-2088""","""022315309333""",MTR PKG 0.33HP 115/230V 1725 EE,,,,,233,USD,MISC_OTHER,MTR PKG 0.33HP 115/230V 1725 EE,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,20,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:38Z,New,,,,,,,,,"""62003-2088""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""62003-2087""","""788379770709""",MTR PKG 2HP 575V 30 P48N2EB7B3 AOS,8541,"Error Code: 8541, Marketplace: ; Description: SKU 62003-2087, ASIN B008HM576A, ('item_name' Merchant: 'MTR PKG 2HP 575V 30 P48N2EB7B3 AOS' / Amazon: 'Pentair 62003-2087 2 HP 575-Volt 3-Phase Motor Package Replacement, Sta-Rite Dura-Glas and Max-E-Glas Centrifugal Inground Pump', 'part_number' Merchant: '62003-2087' / Amazon: ''). The product_id provided with 62003-2087 corresponds to ASIN B008HM576A, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,503,USD,MISC_OTHER,MTR PKG 2HP 575V 30 P48N2EB7B3 AOS,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,27,LB,7.75,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:34:57Z,New,,,,,,,,,"""62003-2087""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""62003-2094""","""788379765422""",MTR PKG 1.5HP 2SPD 230V 60HZ,8541,"Error Code: 8541, Marketplace: ; Description: SKU 62003-2094, ASIN B008HZ6KDG, ('item_name' Merchant: 'MTR PKG 1.5HP 2SPD 230V 60HZ' / Amazon: 'Pentair 62003-2094 2-Speed Motor Package, 1-1/2 HP, 230-Volt, 60-Hertz (Discontinued by Manufacturer)', 'part_number' Merchant: '62003-2094' / Amazon: ''). The product_id provided with 62003-2094 corresponds to ASIN B008HZ6KDG, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,347,USD,MISC_OTHER,MTR PKG 1.5HP 2SPD 230V 60HZ,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,75,LB,,,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:34:57Z,New,,,,,,,,,"""62003-2094""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""359529S""","""788379788667""",MTR PKG SQFL 1HP 1PH 50HZ E240 120V ALMD,8541,"Error Code: 8541, Marketplace: ; Description: SKU 359529S, ASIN B008HLNV2I, ('item_name' Merchant: 'MTR PKG SQFL 1HP 1PH 50HZ E240 120V ALMD' / Amazon: 'Pentair 359529S Almond 1 HP Single Phase 50-Hertz 120-Volt Square Flange Motor', 'part_number' Merchant: '359529S' / Amazon: ''). The product_id provided with 359529S corresponds to ASIN B008HLNV2I, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,219,USD,MISC_OTHER,MTR PKG SQFL 1HP 1PH 50HZ E240 120V ALMD,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,23,LB,,,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:13Z,New,,,,,,,,,"""359529S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100CLL""","""022315104211""",MTR PKG 0005 115/230 1 ULLO-SF,,,,,184,USD,MISC_OTHER,MTR PKG 0005 115/230 1 ULLO-SF,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,15.5,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""A100CLL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100BHL""","""022315104143""",MTR PKG-0003 115/230 1 ULHI-SF,,,,,184,USD,MISC_OTHER,MTR PKG-0003 115/230 1 ULHI-SF,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,18,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:58Z,New,,,,,,,,,"""A100BHL""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""62003-2077""","""788379834289""",MTR PKG 3HP230V/50HZ 1P,,,,,521,USD,MISC_OTHER,MTR PKG 3HP230V/50HZ 1P,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,10,IN,7.5,IN,,,1,LB,16.5,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-03T19:34:56Z,New,,,,,,,,,"""62003-2077""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100CH2""","""022315104181""",MTR PKG-0005 100/200 1 HI,,,,,193,USD,MISC_OTHER,MTR PKG-0005 100/200 1 HI,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,22,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:03Z,New,,,,,,,,,"""A100CH2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""62003-2089""","""788379834340""",MTR PKG 56FR 2HP 230V 60HZ 1-SPD,,,,,381,USD,MISC_OTHER,MTR PKG 56FR 2HP 230V 60HZ 1-SPD,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,30,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-03T19:34:57Z,New,,,,,,,,,"""62003-2089""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100DH2""","""022315104266""",MTR PKG 0007 100/200 1 HI,,,,,215,USD,MISC_OTHER,MTR PKG 0007 100/200 1 HI,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,26,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:04Z,New,,,,,,,,,"""A100DH2""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100CL-T""","""022315104204""",MTR PKG 0005 115/230 TEFC,,,,,340,USD,MISC_OTHER,MTR PKG 0005 115/230 TEFC,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,29,LB,,,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:54:58Z,New,,,,,,,,,"""A100CL-T""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""62003-2078""","""788379782474""",MTR PKG 220 240/380 415V 50HZ 3PH 2.3KW,8541,"Error Code: 8541, Marketplace: ; Description: SKU 62003-2078, ASIN B008HM56PM, ('item_name' Merchant: 'MTR PKG 220 240/380 415V 50HZ 3PH 2.3KW' / Amazon: 'Pentair 62003-2078 220-240/380-415-Volt 3-Phase Motor Package Replacement Sta-Rite Max-E-Pro 5P4R6H3 Centrifugal Inground Pump', 'part_number' Merchant: '62003-2078' / Amazon: ''). The product_id provided with 62003-2078 corresponds to ASIN B008HM56PM, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,564,USD,MISC_OTHER,MTR PKG 220 240/380 415V 50HZ 3PH 2.3KW,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,10,IN,16.5,IN,,,37,LB,7,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:34:56Z,New,,,,,,,,,"""62003-2078""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""A100DHL""","""022315104242""",MTR PKG 0007 115/230 1 ULHI-SF,,,,,193,USD,MISC_OTHER,MTR PKG 0007 115/230 1 ULHI-SF,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,8,IN,17.25,IN,,,21.36,LB,7.75,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-02T23:55:04Z,New,,,,,,,,,"""A100DHL""",,,,,,,,,,,,,,,,,,,,,
